id,ano,barrio,titulo,descripcion,direccion,longlat,presupuesto,tema,temaResumen,temaScrolli,subtema,beneficiarios,obrasOCampana,votos,estado
273,2017,FLORIDA OESTE,Jardín Maternal Municipal Nº 3,Construcción de un SUM ,Franklin 1785,"-34.53975218,-58.52081463",   1708775   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,531,FINALIZADO
274,2017,LA LUCILA,Barrio El Ceibo,Mejoramiento del entorno ambiental.,Bermúdez y Alte. Brown,"-34.5113269,-58.5148345",   1000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN VULNERABLE,1,243,FINALIZADO
275,2017,LA LUCILA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.501183, -58.489488",   519430   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,133,FINALIZADO
276,2017,LA LUCILA,Centro Barrial Infantil El Ceibo,Compra de computadoras y A A para  una biblioteca infantil,Almirante Brown 3663,"-34.496599, -58.480762",   62480   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS DE POBLACIÓN VULNERABLE,1,193,FINALIZADO
277,2017,LA LUCILA,"Escuela Primaria Nº 16 ""Marcelino Ugarte""",Corte de raíces y reparación de las veredas,Dr Tomás Anchorena 901,"-34.49955308,-58.49057007",   1884658   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,326,FINALIZADO
278,2017,LA LUCILA,Estacionamiento para personas con discapacidad,Señalización de estacionamiento para personas con discapacidad,Rawson y Anchorena - Debenedetti y Rawson,"-34.4979438,-58.4913703",   127050   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,PERSONAS CON DISCAPACIDAD,1,26,FINALIZADO
279,2017,LA LUCILA,Hospital Municipal Bernardo Houssay,Equipo de radiología digital,Pres. Hipólito Yrigoyen 1757,"-34.5238104,-58.4902366",   1858800   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,175,FINALIZADO
280,2017,LA LUCILA,Reducidores de velocidad,Reducidores de velocidad,Salta y Roma,"-34.5046959,-58.4917792",   14311   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,15,FINALIZADO
281,2017,MUNRO,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.536827, -58.525466",   1081990   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,523,FINALIZADO
282,2017,MUNRO,Escuela Primaria N° 19,Pintura interior para la Escuela,ARMENIA 2449,"-34.5300931,-58.5217481",   509085   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,584,FINALIZADO
283,2017,MUNRO,Escuela Secundaria N° 5,"Equipamiento para sala de informática, reja con puerta en la entrada, mesada con bacha y pedestal para el mástil",Sargento Cabral 2728,"-34.524693, -58.518291",   612534   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,782,FINALIZADO
284,2017,MUNRO,Jardín de Infantes Municipal Nº 3,"Techado de terraza, piso antigolpes y mueble para elementos de gimnasia",José Hernández 4527,"-34.52884952,-58.52314699",   2250000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,314,FINALIZADO
285,2017,MUNRO,"Jardín Maternal Municipal Nº 15 ""San Juan Macías""",Baño para el personal,Panamá 3948,"-34.51409125,-58.52617431",   190781   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,339,FINALIZADO
286,2017,MUNRO,Mejoramiento de iluminación ,Mejoramiento de iluminación ,Borges y Av.Mitre hasta Borges y Panama- Sargento Cabral 2728,"-34.54284977,-58.51320582",   100   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,552,FINALIZADO
287,2017,MUNRO,Rampas en Esquinas ,Rampas en cercanía de la Plaza Alem,Alem y Marconi - Sgto Cabral y Gutiérrez ,"-34.5296451,-58.5216004",   239720   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,RAMPAS,POBLACIÓN EN GENERAL,1,156,FINALIZADO
288,2017,MUNRO,Reducidores de velocidad ,Reducidores de velocidad,Borges y Coquimbo,"-34.5195277,-58.5191154",   14311   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,49,FINALIZADO
289,2017,OLIVOS,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.516364, -58.503139",   1363032   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,625,FINALIZADO
290,2017,OLIVOS,Campaña de arbolado,Plantar árboles en el barrio,Ubicación random dentro del barrio,"-34.518626, -58.493353",   74550   ,AMBIENTE,AMBIENTE,AMBIENTE,ARBOLADO,POBLACIÓN EN GENERAL,1,309,FINALIZADO
291,2017,OLIVOS,Campaña de higiene urbana y reciclado en el barrio,Campaña de higiene urbana y reciclado en el barrio,Ubicación random dentro del barrio,"-34.515797, -58.495329",   98879   ,AMBIENTE,AMBIENTE,AMBIENTE,HIGIENE URBANA,POBLACIÓN EN GENERAL,2,514,FINALIZADO
292,2017,OLIVOS,Campaña sobre promoción de la lectura,Realización de talleres teatrales ,Escuelas Primarias y Jardines de Infantes del Barrio,"-34.5235447,-58.4836736",   260000   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,348,FINALIZADO
293,2017,OLIVOS,Centro Barrial Infantil La Loma,Compra de materiales para iniciación deportiva,Adolfo Bellocq 3378,"-34.5157121,-58.5178584",   315658   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,NIÑOS DE POBLACIÓN VULNERABLE,1,236,FINALIZADO
294,2017,OLIVOS,Escuela de Educación Especial Nº 502,"Generar una cocina-taller, compras utensillos, equipamiento para la misma y capacitar a los alumnos en gastronomía",Pedro Goyena 3264,"-34.5132885,-58.5073461",   596877   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS Y JÓVENES CON DISCAPACIDAD,1,1080,FINALIZADO
295,2017,OLIVOS,Escuela Primaria Nº 31,"Remodelar cocina, comprar pizarras, 15 pupitres dobles, 30 sillas y un escenario-tarima rebatible",Marconi 3035,"-34.5226735,-58.5055483",   1002771   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,789,FINALIZADO
296,2017,OLIVOS,"Escuela Secundaria Municipal ""Paula Albarracín de Sarmiento""",Construir un stand de venta de productos gastronómicos,Juan Bautista Alberdi 1227,"-34.5092733,-58.4882185",   992389   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,688,FINALIZADO
297,2017,OLIVOS,Jardín Maternal Municipal Nº 12,Colocar pisos antigolpes,Acassuso 1932,"-34.5264114,-58.537442",   68610   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,766,FINALIZADO
298,2017,OLIVOS,Reducidores de velocidad,Reducidores de velocidad,"Bouchard y Repetto - Bellocq, Rosetti, Basavilbaso, Aguirre y Miguel Cané - Olaguer y Feliú e H. de la Quintana - Rosetti y Belzú","-34.5107109,-58.5235561",   57244   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,82,FINALIZADO
299,2017,VICENTE LÓPEZ,Bomberos Voluntarios de Vicente López,Equipo completo para rescate vehicular para el Cuartel Central,Av Maipu 1669,"-34.52238138,-58.48455087",   779300   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,1038,FINALIZADO
300,2017,VICENTE LÓPEZ,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.531116, -58.477992",   175808   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,345,FINALIZADO
301,2017,VICENTE LÓPEZ,Campaña de concientización sobre higiene urbana y reciclado,Material gráfico para apoyo de campañas y provisión de cestos papeleros para el Vial Costero y las principales avenidas,Vial Costero y las principales avenidas,"-34.531822, -58.469837",   290500   ,AMBIENTE,AMBIENTE,AMBIENTE,RECICLADO,POBLACIÓN EN GENERAL,2,123,FINALIZADO
302,2017,VICENTE LÓPEZ,Campañas de convivencia responsable con animales de compañía,Folletería y realización de talleres,Escuelas Primarias y Jardines de Infantes del Barrio,"-34.5235447,-58.4836736",   112500   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,156,FINALIZADO
303,2017,VICENTE LÓPEZ,Centro de Adultos Mayores Activos,"Construcción de un stand gastronómico: heladera industrial, microondas, bacha y mostrador",Juan Carlos Cruz 150,"-34.5300742,-58.4675063",   899017   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,233,FINALIZADO
304,2017,VICENTE LÓPEZ,Centro de Adultos Mayores Activos,Compra de proyector y notebook,Juan Carlos Cruz 150,"-34.5300742,-58.4675063",   26960   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,178,FINALIZADO
305,2017,VICENTE LÓPEZ,Escuela Primaria Nº 8,Instalación de cubierta en el sector de la entrada sobre San Martín. Obras de albañilería de revoques interiores y exteriores,Av Maipu 1527,"-34.5235447,-58.4836736",   770873   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,268,FINALIZADO
306,2017,VICENTE LÓPEZ,Instituto Superior de Formación Docente Nº 39,"2º etapa del Ctro. Cultural ""Jean Piaget"" y provision de pizarras blancas",AGUSTIN ALVAREZ 1459,"-34.5330424,-58.4775113",   833454   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,POBLACIÓN EN GENERAL,1,1043,FINALIZADO
307,2017,VICENTE LÓPEZ,Mejoramiento de iluminación,Mejoramiento de iluminación,Arenales y Av Maipú hasta Arenales y Madero - Italia y Av Libertador hasta Italia y J Diaz de Solis,"-34.520638,-58.4814533",   100   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,118,FINALIZADO
308,2017,VICENTE LÓPEZ,Mejoramiento de iluminación ,Mejoramiento de iluminación ,25 de mayo y Aguado hasta 25 de mayo y Melo - A.Alsina y Maipu hasta A.Alsina y Azcuénaga,"-34.5299719,-58.4809226",   100   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,121,FINALIZADO
309,2017,VICENTE LÓPEZ,Reducidores de velocidad,Reducidores de velocidad,Laprida y J Carlos Cruz,"-34.5343866,-58.4670237",   14311   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,49,FINALIZADO
310,2017,VILLA ADELINA,AVAPEA - Plaza Ader,Construcción de un Salón de Usos Múltiples (1º etapa),SANTIAGO DEL ESTERO Y TRIUNVIRATO ,"-34.530253, -58.549860",   2025268   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,191,FINALIZADO
311,2017,VILLA ADELINA,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.532272, -58.541798",   196695   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,214,FINALIZADO
312,2017,VILLA ADELINA,Colocación de semáforo ,Colocación de semáforo ,Paraná y Guido/ Av  Ader y Santiago del Estero,"-34.529239,-58.5507893",   372077   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,237,FINALIZADO
313,2017,VILLA ADELINA,Escuela de Educación Técnica Nº 1 ,"Cubierta en un sector del patio, reacondicionamiento de baños de PB",Cerrito 3966,"-34.529122, -58.550004",   2000000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,476,FINALIZADO
314,2017,VILLA ADELINA,Jardín de Infantes Municipal Nº 7,10 computadoras para uso de los niños,Cajaraville 4038,"-34.5259399,-58.5476816",   249100   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,391,FINALIZADO
315,2017,VILLA ADELINA,Jardín de Infantes Nº 907,"3 equipos de aire acondicionado frío-calor para aulas, 1 para la biblioteca, 2 para el SUM (incluye el nuevo circuito eléctrico para los equipos) y 2 equipos de computación",Cosme Argerich  3501,"-34.53181277,-58.54379457",   344305   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,288,FINALIZADO
316,2017,VILLA ADELINA,Mejoramiento de iluminación,Mejoramiento de iluminación,Paraná y G Méndez,"-34.5185206,-58.5393085",   100   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,22,FINALIZADO
317,2017,VILLA MARTELLI,Bomberos Voluntarios de Vicente López,Compra de 2 equipos de respiración autónoma y 1 desfibrilador automático para el Destacamento de Villa Martelli,Av. Constituyentes y Zufriategui,"-34.557967, -58.518997",   162330   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,452,FINALIZADO
318,2017,VILLA MARTELLI,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.526898, -58.547935",   501322   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,307,FINALIZADO
319,2017,VILLA MARTELLI,Campaña sobre promoción de la lectura,Talleres teatrales en escuelas públicas del barrio,Escuelas Primarias y Jardines de Infantes en el Barrio ,"-34.5407616,-58.5032438",   195000   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,104,FINALIZADO
320,2017,VILLA MARTELLI,Centro Barrial Infantil Habana,"Provisión de mesas, bancos, sillas, escritorios, armarios y 6 equipos de aire acondicionado frío calor",Habana 170,"-34.556351, -58.519075",   323745   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS DE POBLACIÓN VULNERABLE,1,217,FINALIZADO
321,2017,VILLA MARTELLI,Centro de la Tercera Edad Barrio Parque,Provisión de un equipo de aire acondicionado frío calor,Saubidet 3794,"-34.55041276,-58.5016231",   16000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,42,FINALIZADO
322,2017,VILLA MARTELLI,Escuela Primaria Nº 7,Piso del gimnasio y reparar solado del patio. Provisión sillas para salón de actos,Laprida 3664,"-34.5474957,-58.5029321",   927075   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,131,FINALIZADO
323,2017,VILLA MARTELLI,Fundación Camino,"Ampliar sector de panadería, cocina, reformar baños e instalación eléctrica para cocina",Laprida 4914,"-34.5543424,-58.5176315",   1355910   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,POBLACIÓN VULNERABLE,1,517,FINALIZADO
324,2017,VILLA MARTELLI,Jardín de Infantes Nº 918,Colocar piso antigolpes y toldo en el patio,Moldes 4925,"-34.550854, -58.518124",   140447   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,487,FINALIZADO
325,2017,VILLA MARTELLI,Mejoramiento de iluminación,Mejoramiento de iluminación,Vieytes y A Alvarez hasta Vieytes y Las Heras y en A Alsina al 3600,"-34.5461645,-58.5051672",   100   ,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,INFRAESTRUCTURA URBANA,ILUMINACIÓN,POBLACIÓN EN GENERAL,1,72,FINALIZADO
326,2017,VILLA MARTELLI,ZOONOSIS,Adquisición de un ecógrafo ,Bermúdez 3484,"-34.5113269,-58.5148345",   258000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,ANIMALES DE COMPAÑÍA,1,294,FINALIZADO
327,2018,CARAPACHAY,Bomberos Voluntarios de Vicente López,Equipo para corte y rescate vehicular ,Antártida Argentina y José Ingenieros ,"-34.5229229,-58.5342684",   1071419   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,800,FINALIZADO
328,2018,CARAPACHAY,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.525804, -58.534711",   385171   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,597,FINALIZADO
329,2018,CARAPACHAY,Campañas sobre buenos hábitos alimenticios,Realización de Talleres ,Escuelas Primarias y Jardines Infantiles del Barrio,"-34.5080078,-58.4930684",   180000   ,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,EDUCACIÓN,NIÑOS,2,98,FINALIZADO
330,2018,CARAPACHAY,"Ctro de Jubilados ""Unión Fraternal de Carapachay""",100 sillas plásticas apilables y reforzadas,Ramón Castro 5755,"-34.52687059,-58.5349341",   69800   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,238,FINALIZADO
331,2018,CARAPACHAY,Escuela Primaria Nº 18,Puesta en valor del Salón de Actos,DRYSDALE 5751,"-34.5271689,-58.5359963",   1059597   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,489,FINALIZADO
332,2018,CARAPACHAY,ESCUELA SECUNDARIA Nº 3,Remodelación en baños de alumnos,DRYSDALE 5635,"-34.5271689,-58.5359963",   2418104   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,788,FINALIZADO
333,2018,CARAPACHAY,Junta Vecinal Manuel Belgrano,Obras varias de reparación del edificio,RAMÓN CASTRO 5175,"-34.52242559,-58.52858687",   905170   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,209,FINALIZADO
334,2018,CARAPACHAY,Semáforos Peatonales ,Semáforos Peatonales ,Independencia e Ituzaingó,"-34.5309054,-58.5365882",   100   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,TRÁNSITO,POBLACIÓN EN GENERAL,1,217,FINALIZADO
335,2018,FLORIDA ESTE,Bomberos Voluntarios de Vicente López,Compresor de aire para equipos de respiración autónoma,AV MAIPU 1669,"-34.52238138,-58.48455087",   1600000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,1717,FINALIZADO
336,2018,FLORIDA ESTE,Cámaras de vigilancia urbana conectadas al Centro de Monitoreo Municipal,Compra e instalación de cámaras ,Ubicación random dentro del barrio,"-34.525394, -58.495883",   214711   ,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,SEGURIDAD Y TRÁNSITO,CÁMARAS,POBLACIÓN EN GENERAL,1,757,FINALIZADO
337,2018,FLORIDA ESTE,CLUB SOC Y DEP CASEROS ,Reconstrucción del solado del gimnasio,CASEROS 241,"-34.536934, -58.479527",   2917222   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1360,FINALIZADO
338,2018,FLORIDA ESTE,Cruz Roja Argentina ,Vehículo utilitario mediano con acoplado y equipamiento,R E DE SAN MARTIN 1411,"-34.5078112,-58.4971885",   760000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,POBLACIÓN EN GENERAL,1,923,FINALIZADO
339,2018,FLORIDA ESTE,ESCUELA SECUNDARIA Nº 8 ,Arreglo de filtraciones y reparaciones en la instalación de gas,F.BEIRÓ 1220,"-34.5302396,-58.5521613",   760000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,JÓVENES,1,847,FINALIZADO
340,2018,FLORIDA ESTE,Soc. de Fomento Aristóbulo del Valle ,Instalación de un ascensor,AGUSTIN ALVAREZ 1538,"-34.53386507,-58.4790986",   2569000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,POBLACIÓN EN GENERAL,1,1193,FINALIZADO
341,2018,FLORIDA ESTE,ZOONOSIS,Adquisición de equipo de anestesia inhalatoria,Bermúdez 3484,"-34.5113269,-58.5148345",   134241   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA SANITARIA,SANITARIA,ANIMALES DE COMPAÑÍA,1,494,FINALIZADO
342,2018,FLORIDA OESTE,Biblioteca Popular Nora Bombelli,Equipos de aire acondicionado y reparación de la cubierta,FRANCIA 3569,"-34.5328568,-58.5136471",   667009   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA PARA CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,768,FINALIZADO
343,2018,FLORIDA OESTE,Biblioteca Social Mariano Moreno  (Soc. Fom Florida Sud),Reparación de cubierta y de un baño,BOLIVIA 1015,"-34.5420806,-58.509659",   537314   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA PARA CULTURA,CULTURA,POBLACIÓN EN GENERAL,1,225,FINALIZADO
344,2018,FLORIDA OESTE,"Ctro. de Jubilados ""Amor y Amistad""","CTRO DE JUBILADOS ""AMOR Y AMISTAD"" - Obras varias en el ingreso al edificio",FRANCIA 4996,"-34.538517, -58.522775",   399443   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EN DEPORTES Y RECREACIÓN,DEPORTES Y RECREACIÓN,ADULTOS MAYORES,1,170,FINALIZADO
345,2018,FLORIDA OESTE,"ESC. PRIMARIA ""MANUEL DORREGO"" ",Construcción de 2 aulas y dependencias en la azotea ,POSADAS 1115,"-34.5454007,-58.5194182",   3339132.03   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,,EDUCACIÓN,NIÑOS,1,800,FINALIZADO
346,2018,FLORIDA OESTE,Escuela de Educación Técnica Nº 4,Refacción en cocina-comedor,SAN MARTIN 4650,"-34.54191294,-58.52044429",   2579540   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,JÓVENES,1,984,FINALIZADO
347,2018,FLORIDA OESTE,Jardín de Infantes Nº 912,Remodelación de batería de baños de alumnos de planta baja,ROCA 3962,"-34.54087854,-58.51162379",   720000   ,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA COMUNITARIA,INFRAESTRUCTURA EDUCATIVA,EDUCACIÓN,NIÑOS,1,920,FINALIZADO
